sample_index,source_trace_index,case_id,variant_frequency,trace_length,trace_sha256,alignment_cost
738,12161,211543,1,57,e256c51a1e54972ac84695f6a9a850ce9be516a58db6345d6cba1363cdcb5b5f,0
739,10596,206706,1,32,59ac37d7d7987472e9172b3f1bbd559be2d4daec92a67cd77fe078e91e83d3bb,0
740,836,176305,1,45,040ae18cb6b871d97e23ec0fac10d055036359c51ee40019ade62e742d744ef4,0
741,2473,181447,1,57,0f98151f3f67b5e33a0d0b53279758b23a2e2a8fdfe67d9a20d0f1c5dc5e301d,0
742,6708,194562,1,35,40cc6f9ecf3bf5cbab3b9e4da5b1374b20d96f5c46285f996e8623199df42fbe,0
743,11785,210401,1,46,1873b7010b3130c6dc13def1156272ee2d8ececfaf1e0d0b5a2eaf51c9e9a077,0
744,418,175000,6,12,c89efa13fc04f3e82327b55113c77d4615f16bd420d494f28b68d0d20e007d0a,0
745,5471,190746,2,24,11907f9e9d6a58f861c8591914aede4886c5dd2273077271d57acee8f5eee26f,0
746,3032,183160,1,55,3f43f4014d8f9691c49c89cea7bf69064f37074d9613966a9432f03a6c0c453e,0
747,7260,196317,1,70,0ba87d4b1d55a6d7cd3c8377832f8b9f46e416fbec7111391ce6c2849b429baa,0
748,196,174285,1,34,416aac7555fadf3227a862649e079486db9a8e1ed7dda6810367aeb580a179ba,0
749,9777,204155,1,44,845ed2d3022518bad8161cff7c84a3066da524ef0f21db6e0afaab7189ea8e8f,0
750,1679,178982,2,29,8ec9b2ea952698a2f7eb214343c056bcaff29ca9ab6bd2f30cb657007c4d755a,0
751,2101,180313,1,46,b8c1c5ec50d42a7ab13bbf928929963d8639f3cf97757e3147403d0b6e14382b,0
752,11178,208520,1,54,60b52dee0b88dcd49c1d0449032ab87f30050a9d5c8120213d8d33dcf0743c2d,0
753,2174,180541,4,24,ecf21bb474d1871b25258e3291124a645ac5f4d664b3e985d4f487e0e16e7340,0
754,2928,182843,1,37,7763491cb425cd4d9d59b245f379b52e7cb466a31eb9882d3543a9ea68673e5b,0
755,12149,211507,1,39,1a321070cbb32dc35b5e1276d908f46f595d5a35fa88d918b61d74b6cd615913,0
756,6824,194958,1,22,10fc6c2eb5cb1934e7fd981c11f78f6beb926061c0d25ebe975d8a8501ad86af,0
757,12463,212464,1,43,3322abf02f96e2f273ead1aad73266fc030c7337645ac2163f5e911e8a541b97,0
758,6326,193381,1,51,8b6012e656477344b36d431e6ead3f3785ea2fdc31e7bb7800a90a3f1bd59779,0
759,10003,204850,1,43,f55ecc396a8fba505a821f41cf8fe3a6a783798a26e5e2f6808f38aaa2f293b4,0
760,11735,210251,1,56,d89e2ff0e98340fe092f3d3e504e1db58bed230325ef194db12059a208c64fda,0
761,11471,209401,1,31,0d52de07a535e4269ac2a0b0434e5a5b4704fd4d90f3115aef06f18e857bcb70,0
762,5548,190977,1,80,e49d7ec717837df99755b7c94a79a70a9ed2b03f37f77c5809dfc1c15004eba0,0
763,11046,208124,1,82,4133c16e59dc3610e2d46cfed1154e29d4ed6f11c924a88d34aeac6e90147383,0
764,2742,182278,2,28,9d161a7148abe2de85f9c224ca1c04becec20c1e9759620a9cab3f28c51a53f4,0
765,9123,202113,1,78,f64c94d37620fe5ce84a7297242d88ab1800573c4afb588aa2226b873789edf2,0
766,3984,186103,1,31,d918955156e753e2b92785e43f9216b57eefdd0738e9cfdbc16a702ac3f64e68,0
767,12448,212419,1,31,c639e8b67de1a1a3b0eb48075d1272703bf53af34d9711ea6fb5e9bede4919fe,0
768,2573,181754,1,35,6d45bd49370e6f50ca9f8844fec915d2339a7650ddd77547aa558d657e576e80,0
769,1172,177365,2,35,26b89d2f20ed26f7edb7d7939770455d4efd6d8b0e1f6ad6592ad11b9cb0b34b,0
770,9996,204829,1,36,5f32b662e4d8a3e017f7591197e5552af46bc69bb6e6b85104cbc9ed3a17fa5d,0
771,7994,198585,1,86,428549eaccb3620b01da4162c10d7493783a272ac8d17d52ff23670d69a71f9a,0
772,12432,212370,1,31,888f1b82f0493760940e4f4e6506f17a33b69bde77dd036e3f7f9b205bc477da,0
773,6150,192837,1,36,61a1031120467400b30cf4a80a0bd87a35f009126b82174ab3a3250ea8c1b9b4,0
774,6586,194188,2,43,3ba90d385a33d72a39966e835fa447e42c432d34d355f0b717ab08aaae0e3047,0
775,6947,195347,1,38,b0631c940c25902712e29f29b5ff2ebf5413ad69f48c7b2d7c18d7ef376229b0,0
776,11920,210806,1,36,e07525af946472b6946a6a415cb3cb6fc11627501674b9a8971b79dffae29c3b,0
777,2824,182524,1,69,5b0bc1314401b679226ca4eba831d131a4cb3d24cdf160e219e91d0d9441fe00,0
778,10706,207053,1,33,5f8864a9152d3a82944b6bed3385245db95af8b7db5f2ee5b0aa19d9d66bbc0d,0
779,11773,210365,1,32,83380987905c7b474f52ab39863a5e313e9768fb210d751504a5e5a8924ba7c7,0
780,8137,199014,1,94,68da5e2b6afcc3a02c1fdefdefbc010802f805e52dd457507c2af27be937abc8,0
781,7810,198017,1,49,51716ae990d3a1021868ee2243908c647c1bf84379dfc7453fc665889cff34bf,0
782,8998,201719,1,28,52c62d029e2b8153f30f9c92862a3dfac023f75886a6e7567bf183493e0c51b5,0
783,7521,197132,1,52,380d02a5b3f5fb55fa27b0021c189d87219ccb77a8e47a1a1aaf4b7fdfa03b7f,0
784,3926,185921,1,86,79ace3407d60b6d9883f45c7af6501d5f897af473e262b4fdf2e5639bcbea74b,0
785,5463,190722,1,37,386f1569b7df936615b3c31e54215a6264e5e7b80fdafba2474b443712fbd75d,0
786,5329,190288,1,53,858734b10631e960ab011982c1e58d830f18f92f56c16185dd22dbb8565f668f,0
787,9858,204415,1,30,d0f80c7d1f1953d9d39bb27569bc94a653f2831df20602191717c21bb7703f5c,0
788,682,175822,1,36,c63c04bfda98a6b569038172cdc5ad9d70036b8dc404e9d55681bff223cbd807,0
789,7447,196900,1,28,8c73f29be42aeab104a79dd194544ef9046a959820c1524b226d68cea004e6f8,0
790,9066,201942,1,18,d3c10d367dd9b1f3cb462b0754bd037c817ce29fde0d2aaeaed6c19047dffb47,0
791,9223,202418,1,42,94f204baf90b4f54b52fd8da1c06d6d34000a1339d96a5737fb1cba6b6fdb270,0
792,2888,182723,1,35,589f58b3bbe59a0e5cf23ae05fa772f0ed7b52589a2a104d7e536c3c4220db54,0
793,12065,211245,1,31,afa744ca9d89a27dcfe76f2e429b2263f329a4285d1f2472b91d2d4c37f503ae,0
794,558,175434,1,23,83bd0ef3480827d9cbe208b4d73d5ba2c2463dbabd935910f8a20af8f0f1d97c,0
795,12281,211904,1,21,a26c600c815f4fa5bac594f92b0eb2fee25467153f975a911dd4c9e181c6e50b,0
796,7794,197969,2,28,6c73a79e7972a299cf066d048e0a2d851ada9499e67bd265337b185e7a007649,0
797,1830,179450,1,56,f554a2c40727b006b3f9ef8c920ec8e17ae825a2026efae8e0dfb39dce5d6d90,0
798,10554,206576,1,41,6a76ff04b69bb20852eadc2d32075ef8f38fc1370ed074744626100f102280d4,0
799,1817,179411,1,32,a2328c22c2d059b2e796c73b5d1214a15885a073355d497c7c1312782e1d0861,0
800,12905,213825,1,38,dfa834b2a4d7ab49e963e5e1e88934207d2ffbae3718aae312f92a5d3713c72e,0
801,11050,208136,1,51,436e1dc246da8b9fb532850fd23167e654bb48e3c36513c6ee13b520205c7298,0
802,222,174376,2,20,2575dc737d2049ad07099d5aa71140aeb2c880c684a6852a1e27566971bd7856,0
803,2734,182254,1,35,a3e1a9c503649485fb6546de28cbf8871fc88f9666c10238291a2517dd37138b,0
804,9835,204329,1,25,152bfd6230a41309990e2e37f9179a4526739682251aa66d550b5d9eddd672ea,0
805,2936,182867,1,48,db8430af89bf79a868cf116ffb7d214bdb4a1ad6f0657d5ff0ced63b99a1a224,0
806,1268,177669,1,43,6936e08d0fa413ba66679b1662b966d426cb250997e359ba8fcab19739c3e3c5,0
807,11383,209135,1,38,eca0489d69278c9866296a8fd42b3168a72326693492084516dcaf76e2be8188,0
808,7960,198472,1,36,2a3b0ee8dd64143d28bc415248d132c1f8a6c92855e41177aac1665c1a58872b,0
809,9519,203350,1,50,378f7a76e5b38cb78d8826d67fd16d7c6210f3d13d3c5a8e2fa61e1c62c167e2,0
810,1405,178110,1,47,823bcf06489458cd6378afa9634122b027e0da312138a148e3fc6818b8f938ba,0
811,7673,197590,1,52,02f1ab3c02ab9d500a9fd12a75985c4f05e87b2cd8523bc3613b9d63a6973a44,0
812,7409,196786,1,23,59c7eaa7a0367ec12519fde0a618eee006945be3619a2325cfd6936c560ef681,0
813,11875,210671,1,68,dfcb8aa48299bb74a60d60afcceb4302b36e5c37b0d1eeffc84d60f6e5444c5d,0
814,541,175383,4,26,a90a6edad76a8a48b0530091201e67c55c36593c5fe4c9be2508e17d41c01f16,0
815,1148,177293,1,31,dbabb37909f4d9d1df25cef2003a36f3ba1e0457bdbc5d5e342ea9ea38b42b45,0
816,5359,190402,1,101,31bd2dee0e0a426847542ea920d8a6c4957c86d29c361b195f179d1c2ba6a513,0
817,6696,194526,1,42,bb9c2e2c8682d38382f1addce9caed4495f959825f21f9ac4f1784b5c7f37812,0
818,1626,178816,1,58,03ebd054185b98e873ef4b36724b08e7c1787e2f89682b92ab85dc55b59dc17a,0
819,10442,206240,1,56,5d9f12e8a36b5133cfc15a33ee6d89a26c942146a574304e2d5196546cac83d0,0
820,10648,206862,1,21,4f1e557c7a3c0d0d129b437c4ca74c8bdee16c30afe66064c3ec3d4ccd887195,0
821,6966,195404,1,38,35ee31b611cf721c2196ae5b8eb3bc3f3bf7a6f097e0e97687faefc953dea37f,0
822,738,176000,1,28,7503bfde5e4e3327de0905e6deeae95cd59ef39a22ba39e305515ae8b9f1c52e,0
823,7580,197309,1,38,b27ac2b59bdf481502d763941d1e885545b6d3d3e120ab8346d4eb688b68a78d,0
824,911,176545,1,40,a613fd023b17ef566db4da7c1fe0a85351ff10455b037526bd38dd352fe4e072,0
825,6852,195042,1,46,c196cc3813fb4fd407ea2a049c31340f412d3f352147a05515e12a0e6dda8c8b,0
826,8493,200131,1,40,35c24649630226b55c2b00d44e294badd99029bab58808a0711b7470bd65fecf,0
827,8939,201526,1,36,da6730eb494a8de77b812989599ec719431f835f25c4d1ab6ac871ba36f41800,0
828,10385,206059,1,29,c5cac81707b76b38f0271985214ca5fee1e00e08d6d44a3b506fd870084518d9,0
829,2764,182344,7,20,d3187891c334a01fc8da8cf25c274b646e671585b2da53a465bb035711c2c290,0
830,5565,191028,2,31,cc5f6c239c938c576c1d4f76dcc04c9763fa608990a67c2e0fae977434366e0b,0
831,9901,204544,1,27,b393b0d3bb4997d75437a91a64b93522ba27da71b557a598b137e07b4a1c017e,0
832,3697,185216,1,49,54fb25bc030ff84c70a88de9a2bcf5fa390be8808fe97d070d91a922213ba74e,0
833,3433,184406,1,36,b78ce83accd66b3c4eca0497b183b536625d72c2ff11bda7317ce117b904af81,0
834,3569,184814,1,61,d91a3f8ae12bd2a2cfaab6bf158598d0b699b38332f7ea36d2ec9eab30fc5834,0
835,1364,177968,1,54,4685ae11f117e37312bf11a098d3634b408a197567012fc83b20e6ac3fdc4a8d,0
836,5494,190815,1,50,6446e0ac6b5584513331d5ee48d1224e4a582fb964fdbad81430c21da1ea05f6,0
837,12121,211423,1,24,5f4039ff2de237dc33635ed0f18236f1c311b10ac1cfd836525ee43728a2e06f,0
838,2717,182203,1,34,df87cef2ec9fde3ae132dfcab589f9e85a019d2c737687406f8bf14a00d4d8e8,0
839,5295,190186,1,78,9543a1d9b8ef021b81fdd202bfa55cb49c0564b192a32c4bca553fdf62ab11be,0
840,11168,208490,1,38,440119946d9fd72e3c2c88ed02e1a78892cb76661ef8aa8a02f16f5b3455f5b3,0
841,5823,191821,1,61,dba82561d54b3a67b55b84315005a19aebb76857757b46b7eae09460593a79fc,0
842,11119,208343,1,38,bd1605994cc468eac1abc5d84d837241dd29c30df9686945c1ef40b9e47a6d7f,0
843,5890,192037,1,75,a6ccc8dc7cfcafc5bbce484849c6fa5c9cfc988b957924b26b0e4929842578b2,0
844,11273,208805,1,27,2a909339eca325b52683d563ec36c13c68684066ce0bbf7341de10d43a875564,0
845,6698,194532,2,47,574dad5c88069326927d8228dc106b5b19ccae5af9d8a40f09400934f1b34d84,0
846,3028,183148,1,36,5c1502ed6c8d31d2c9cef4a4c3d23c16018ae2d48733fd5d2021b1f4d2b19f46,0
847,1253,177624,1,90,ed592543cef2558cc7ca7edad9bf5a70f1418fc0093b363015e3bb47bfaf8149,0
848,10582,206660,1,35,8f12cbdded6c0c595dcb05bf94eaaa168e2ff82bb13585194ea6434cbe787af5,0
849,8145,199038,1,34,f2fec7d1ab12280461fce6125b06783b2f88f444ef8a6f112f2ac55a5e1d3ff8,0
850,6961,195389,1,23,19982f9be6ca9d573277e0c940aa54f8161324047e43a94c814ee88851a4104a,0
851,10224,205556,1,46,f6c10d5ee5bbc22fc92d8830e635035a2e5b6072123310ea949843298b47f4ef,0
852,5723,191512,1,74,1de5b1c9e2b63925f5b9ec6aec2d0a1192f6f2207e2d49a4725de25b457c7753,0
853,11047,208127,1,41,119e900204fcf39d32eb51a1e773a54c543d2364ca4d7177f06cdb2da8146d56,0
854,7030,195600,1,41,2e36cd319b355f490e4d1c08f296aac2842e4bfbf512e5a98af6d066466a68a0,0
855,9174,202271,1,51,1d5427c902ec6d91c35d7e91f720eccabd7ecb7056ec370716c06326fd196b67,0
856,11749,210293,1,23,6a7a4a7a81ebab8ae6be2e8913ec829153b6b3c1b4cefe3f94d970c531e22598,0
857,5425,190600,1,60,8bed3efd53852946e8452439eeb0ab88131570b00784b3f93906579652a90449,0
858,9069,201951,1,65,884b45e76efc07acd65f3b87f231641792962766e5432b281e57f3e2960cc6a8,0
859,6889,195160,1,54,ddcab618944330dd85531354e905bd506b4a48990f03c00160222b4f365327ab,0
860,6877,195124,2,34,d09eade3788972646150be30ffba8629c57e189cebf509a85a89d3b1c3b641dd,0
861,311,174671,1,50,6b091400ba2ed71f228ae4a7ec1ef20663a9fb86e5fbb1c5eb4e908de72e7898,0
862,6355,193470,1,50,a143535ba2c8faf59537051d221dbfbc70bb4e1afc7934f33e27a6dcd0939bf7,0
863,101,174000,1,40,7626aca1ad87ae7659404eea15558ff5939d648623ce1bc025833545be1832c9,0
864,780,176137,3,22,07eefe2182b43b1c82461ba862da50b31219a6284de730558a8673e038c2f812,0
865,12100,211360,1,38,6776e6565c158f1e262cd1992e4f0004ac01e84ee2a80fb3dfa46f4252ccf7fe,0
866,6668,194442,1,40,b961001cd4ff43ba82f17049d9b8e151c1dd16f42e415959d6956d9dd98ba28c,0
867,8324,199600,1,42,359632df5aff0166849d04d24a5ad027d4bd394734c36e74321759d25d570930,0
868,4926,189046,1,56,0645cd884b918fd2b42c6ebe398ab3360696d5c7ab710b0adc51148373741e79,0
869,5735,191548,1,23,c3777a7820248888709b727342d7fd7403630f66fdd5d20df601d437f068b912,0
870,2580,181775,3,46,c65d9744f81bceb8946299723532ab584a0a6a7b3cc9e387a7ef68f22826f5e0,0
871,1776,179284,1,32,f0d2cb1bc73e56470b12478009a6a303af0aaccba8589b36e69ff2cf0c55c609,0
872,599,175573,1,57,b18f77e426692eea86dd8cbd160c5684468485307c8e106bf9287ba322a620ca,0
873,7197,196126,1,55,b02943238c97f11147bef46794e8be8d87f92c44f86bb049ade520827252566e,0
874,10565,206609,1,26,20afa508088c9b6ba52e426bf9d6e24fa5ee54b9e107bab76b8eec145cdadcde,0
875,502,175266,2,27,4767d28189a7522f468aec3738d0584d6af8a35818ee7d11516c55857f4760f5,0
876,2484,181480,1,57,b33d458f2d782ea1db7083ca34e1faa0c39950816c5129b77c5fcdac9e3e58eb,0
877,1623,178807,1,39,34d2c1d416abbf528953a3dc598677e2c42a0329375020bec96ad0b79e02f67c,0
878,6875,195118,1,43,fff224fc582ac0da59e63e7022143af74b59a0e4ea41474f6095329ed13924ed,0
879,7631,197464,1,37,805018e42e71c4d017e54feea5becd1ed720cb3548d69bfd4967f13642108665,0
880,3575,184832,1,45,d414ed76794e25d3f9baa02b08a60a453c304e7c16d5dfeaeaf84381ce6ec697,0
881,4393,187355,5,28,c3ac009c2258621b66d0720f32f1f0405af244f5d01fd785872d6ecbbef21144,0
882,2495,181520,1,33,988c28cc67687aad0b8a9c7fd366479d68e102558641fe34a54ba09e0380d489,0
883,8712,200826,1,39,42f7584db91b22101ff5f6566f8dc108f11b553b0f14cbcc2dc0591bc913b06f,0
884,13035,214220,1,30,febc4eccb3a00f30dd831816410e2afef6dce190d10c1ec1490f58756d8b1317,0
885,12273,211880,1,26,2ee4d88a4d3bf4959b8eb0642bab9c773111935b68026310bcc42eb8063f00a6,0
886,6302,193309,1,30,55f12db10210654599618602b428863f0d9982849f1fe3be30909507110b5cc0,0
887,3168,183588,1,49,fbed7e308308120b3e3a232115342b85926542016e2d6e9ea9949e4be59f96e7,0
888,5931,192172,1,28,3387a42d941254a3fe0680755620c56e6fd0a5f62078bd8b435fa127603e3af7,0
889,11717,210197,1,34,c13b59945188a8c1ce45eba3a851758dd81c75639fd51aab7951250a03d67249,0
890,7961,198475,1,41,cbb75758c188d3d60e0c7fc7365049b89feff81ae394d1f62ecaf333ed3cea96,0
891,2126,180388,1,44,4eea3ac5fd08e8a3065ae96217a173f3b6c77de4f9c357473630e30803a7f071,0
892,11355,209051,2,29,7df0f4e0d86b225a15b7ba714f72e81857810c7d37a0f10c070bc66b56aa2e7f,0
893,2672,182065,1,31,3ad46652136be829e1f54e2e03f5a2b67e9d8cbadc05a71eb8a10878c4e90da0,0
894,9516,203341,1,61,77be181e9c83e513530cd7fbee0d0ab5bf4c6fd57b256885f82b44112223b3e4,0
895,8708,200814,1,75,de84907167549aecfb626fc38de595b620a55ea74496413fce310a929156dc95,0
896,1624,178810,3,31,4dc2a868843dbe1ebfffb72cb346e6629a773a8cfd30d6b806029fdc6fd2b3d5,0
897,9461,203176,1,53,509f83dc713df0658884da9031a3a223495dd84d3ba16e795b27ac1e9277f644,0
898,198,174291,2,37,e5f9ea4ac3bcfaac2109ac0237c797b52f24b8cc0c6a8eb930036fd464615c0f,0
899,2298,180917,3,25,0f3089d12f5f00270856ff1201a753b13e81c11831376b6cd711b8749d376c33,0
900,8777,201021,1,51,46ca3c7cc8c7e8bed4edf77753f77d407c5034cb04cffc317ff4abd718094a38,0
901,6055,192551,1,31,30cb31fd3c8fac2aeca12c6606f593356431ef4f61998005a3dad1e37a7d9a40,0
902,9062,201930,1,31,6a2f21c054f3b4b496f5610bae11cd0253b02a3a3a719c86f7792d5adbf55705,0
903,8855,201274,1,37,0b451800de15a0a2d2a30e5b98400e0b08f81300bd6d6773f1d0446730ee8868,0
904,1991,179959,2,24,7d8531b324c48eeea9f3d50c1858e5778fa9cca0ffc3f8642a818f02133a136b,0
905,5332,190305,1,78,19e54312e52461789f191dbf52f096f167d1dc688417cb57a8711be8e74303e0,0
906,11445,209323,1,41,2fd27ddbd3aae500a00d22ff19b096b3cd0841c837c9ee7794f69cda74719f06,0
907,372,174854,14,18,84b8005d77f6139fe34bbcbb0e9dd245d29453eadf85a166b99fe980d9475f79,0
908,7657,197542,1,13,d1eb781cf75cf64915b667a358fe130c2eae614e9655b682f3d4ffe45fbea749,0
909,4998,189262,1,66,627adf0e17b9d8bfe489658e131874fea3a353848a0d0aa3710eaa7a82b3298e,0
910,1033,176930,1,32,5a7ebff70afedd4560f81b6ac59e92367b6ccae0944a704d9a743920ec8f5a09,0
911,11248,208730,1,56,833a68c9f4dbd3fd272b6a2d4088c66137987bef355362342d08c67d9bc8ee1d,0
912,7036,195618,1,24,0ab1c9f2228d28635e064b02ee4b879835956670684b5f7b014556db9bb196ab,0
913,9787,204185,1,46,5165411aa27d57971c63297ece203698e74aec90fbcb63df4d0a6a2cec54cc05,0
914,2166,180517,3,35,717a71df73df07ad72749ab8d1b6d7620f106f1cd56f332b3830a078d4ee1436,0
915,2652,182005,1,22,ece9bcb339bc535d5aa13c1d24248f045c448b077e643b885d74ae6a26ba59f8,0
916,729,175973,1,28,9c083360c40832d12510df0b6ced1e61e7119a3e13928db7c57f12a79d53d7d5,0
917,559,175437,1,51,fc9edcf8a00370e35b553aa028e27613a5f79ad8888abff57c194f5b4f1e7b47,0
918,7082,195773,1,25,8be98e81d7332fea88747fa9c4819e66844e26f13a6082dbc431fb8a9ca8f790,0
919,11996,211038,1,41,b21f96b9d38a57ca0767f1905aa015ce96afd5d0c048febe275e4fa9ee4722e6,0
920,2146,180457,1,57,d66c890ab2fa98b6fe6740fec6cca7a7b85ad70f1edcb1e088608af72b91dc36,0
921,1779,179293,1,61,19b234495120f142e951f12e97f09cbbadf2bcf77f834dcc868e5d63b7b70155,0
922,9290,202647,1,57,a5d9708f86708a83a6fb9177b7eab7828fe74b7c6527ec54a2e6f97cf502e0b4,0
923,8841,201232,1,43,f74b32435bb42dc7ac50a4b1c1bf8b78f8417ea6c250e3383094e367db2e1137,0
924,10100,205149,1,36,3b99af7afc71f3133b7ebefe660dea5206efadf079e7122d71e29466c0b31d5a,0
925,2938,182873,1,32,cb12513beea5cd9f8c4ac82806c8b113356d6d13d40b1510f110ae34a2b864ba,0
926,1809,179387,1,119,f685a39e47a934436a9ac1812e10456b3f0ab0b5e3e764fe099f3da0699276a7,0
927,11908,210770,1,40,42e5e37400604f7e348500194d176146acab6a9195ce9f726300d847b6d64815,0
928,9778,204158,1,40,701733cc3db2980ae0ae461aa67785f3b5f13606242ba13ebc3cdf8b955b0120,0
929,6517,193974,1,73,b34d76f1bfd76d3c6282db42daa6ed8c1d96acdc0105175862e5f2247355f6b3,0
930,492,175234,1,56,b5781149b9076858dd8e6bfb65775bd0f8b5cc28472393a1ff8b01c75f06e78b,0
931,4878,188902,1,33,37bc5f2027317a5435fe2fc42e7a40bfe9658d1dae23b134eebb4f43265a0b55,0
932,10640,206838,1,86,2333d2b1544d85836c773b325b167967120494b050067e46446dd5a80aa03f2a,0
933,10669,206925,1,38,db6d3c5ae9373a943dfebf49a4de7e5cdddff4dc416b06fd24e6a52489479858,0
934,5401,190528,1,56,688245dc7f8fa33b2299b01f6949e9850f3f48ec9151ecbfa8bb662b65ed347c,0
935,8623,200548,1,48,e5f666a6ae924e60b81b63abc0eafafa901a029a73b25b0b3803edd6911d254a,0
936,1813,179399,1,88,50df9183a9183e9a0847ccd04441624022e0e9abba47233e145e594da1b9bc81,0
937,8743,200919,1,31,2d93d84de08dfc637d080bf0c411de653e9103aa683ee4897a7d8cb91fd67773,0
938,8498,200146,1,52,12f37a3fb44110aed5175e5e26dcc9976d191ca28f1c50046696f8b3e2b2f367,0
939,9531,203386,1,53,1dc47963a7362d3917c8e36d8ac216127d123db18f1ab0813251ea0309b851e3,0
940,6417,193656,1,44,eb3d87e054b7cd90129bb3427fb395dd2e7e5333189c7e2a30f78bf3a62e0016,0
941,3965,186038,1,55,24f310c4f55abee1591404d4c8e3be2806dcef01190fb6c795eeaec2984473ea,0
942,2263,180808,1,49,5734de82f08c082ceb6161391936953090f00bd5ea998c90ef2777727ee6afdc,0
943,1653,178897,1,27,83afb99c34c6ac84544b0120ddfb50f46b8cc4a903e5083bdad3b6f60bb7bd2f,0
944,302,174644,1,51,07fe37c85a9e84f14d82f965190fad799139dbb8434a7558810615212ba5e2fe,0
945,5547,190974,1,13,f6fb0092b91f0d14a7cd8d6490b55e2a30700b0daa2378b3fa3a312699305235,0
946,2352,181079,1,33,078173367f9ad9d3f4701b48b171d1c6ff668646153b5d5bd34b16b42b15dd5a,0
947,4564,187879,1,113,15da3cc7935cd0500a1b233ce9d8e75d87b681877fe0ffc234e53d5bd2275cf9,0
948,4607,188020,1,54,91220ef1627f7e1c153d7664dade1ed1f0ea3f327b4b7be38b1995cf5e04510f,0
949,4850,188786,1,44,b61e75a146f1c751252010dc99b712a7add04639eec51316525c5c761062f3a8,0
950,5315,190246,1,27,f7ecf6ce30067efbf9df6c3a6dfd57c2abc1ab242557e5a702bba619fc5e7fb3,0
951,30,173775,93,9,118ab232858fe31400f0ebe86cf92b99e5ccf9abeecbdb5877488186368a7bef,0
952,2743,182281,1,46,0d72604d4d1ddef7b840baa05f677c0a10f2992792154e6be96e3fe6f1175cd4,0
953,2437,181339,12,36,0440ec7eb159323750b5613426c2219695466600ed3edc4f00517fb52123adf4,0
954,3559,184784,1,66,23b46d32151baa9086fe5d00c2b13c22732df6c587e3e4567ab48273739e82e4,0
955,2022,180052,5,24,6902aca673a45f26190d3a8bf7a042f24e5d324c7bc273d886ab6cbcc48635d8,0
956,2490,181505,1,38,bf2c531c8b33043448105652986e4aa52bbc18602f049f350241e3c251866811,0
957,211,174343,1,50,81fb46e544ad0ab696843875ac6f23ebfa57e214dfa288a9d051d823a78155c7,0
958,8485,200103,1,60,ed33bdf7f1f2a73b72a25f1f5e9d1c34ba3c9ba43a293b55bcb41c93b51797ce,0
959,7561,197252,1,32,aa1ec7283297d6c51c20a2f5de272d3b0a61182290d8eec3643592cc3c85c58e,0
960,226,174388,3,26,cf15947fba95318658f562811992b7b03cf1ab67f23982d9cdbf473141410174,0
961,3557,184778,2,33,8935984be37f9ad1383642030d7082571346c423d73f1572b69b6a9dfec1eda9,0
962,6107,192707,1,78,30e22aabd958bee7642c3fbcf952f4bd7e414998bb5c2bb81c0f9c10d77181de,0
963,848,176345,1,45,5a1c8bdcf13d63ad73122a0ad666e67ff5a4bc1abbe6a68a9eb2dfe0f9c89f69,0
964,2374,181145,1,35,0643a5f797e1d7716d971898b44dfa2a3818838ef9f12cb2434bd43f26b54d1a,0
965,10150,205313,1,83,d4e95fab5cc34888f5aa5a773f1789d6dcf60ca0b501dd75b85e85e0daaa52c7,0
966,12909,213837,1,29,fe56f9ec59b7e79b6d586e3c82565cc65b049903b48362fa1ebc5e51bb196419,0
967,2104,180322,1,46,31fe6293b2feeba313f158735336c7f068464643f430839402c5cd389537ec57,0
968,11553,209679,1,32,daabdcaaad1332bf94774febe174166c7b088e5a9d3f05bcb6c26f3f349759ec,0
969,10780,207275,1,32,77eeed951cd6215395914726c0f1346becd7d44083331c9a8e09d9906610ccab,0
970,12590,212845,1,30,21002827e9f70c5950683bfc41061f204b6a4940eb180fad5e24dc52a91ff3ef,0
971,2009,180013,1,46,8a35b587a3faae0cd77122091d05b6ba415eb3eff7a713c4f3c27e50196344bb,0
972,10912,207708,1,47,d13215519bb441de73546d4a60a06d2b1e74e6220b12444db3e6d667fb79ffb4,0
973,12317,212012,1,61,d0aafa73e214ffef0fb74b29c13f42314ab0aff6517fb7468ba0674d48aac20c,0
974,4999,189265,1,34,aafa82114a820e16175046c9ac5fb4696338e3dfc187102e5f53d92d76a16551,0
975,12778,213423,1,24,4a252fedd3902eb78b8d667cdd09a787963d2e5e41beb930bcda6d6048dca7ad,0
976,11081,208229,1,55,a72425aaca9f0b969f5b14fee92983a4dc8edc9a286f00ba439385caa4497773,0
977,467,175147,1,50,736d6406099bf280cf344330bad475416205a06f16763c4af5bb78093f10ccdf,0
978,1003,176822,4,26,68987f3c2e3be43027ef4e58b7d2b117cf9bbe8cce2c03fa3ce4fcd55abe6587,0
979,11630,209910,1,32,17b2fc0ce1ed6ac6830ce4d63f4c54068c0f695706cac6f30d50efe268df5cbd,0
980,9611,203642,1,47,97d48f22850fd12ab3082d6f86fab900168d99d376ccd89ada1db3e7658cbe72,0
981,10279,205721,1,37,8d280848b33d7db67b8c7f95a4ef6524fc4a87cd558995a609a98f4253c5c189,0
982,1982,179932,1,42,f45754b398cd57dc43a31d324ebf60bd9a21782965dafbc59de703dfdecfdca9,0
983,11934,210848,1,41,c79224eda32f2d4408a65268a6590f7747daf4afc38c07e30587b58c3cc2956b,0
