sample_index,source_trace_index,case_id,variant_frequency,trace_length,trace_sha256,alignment_cost
681,12525,Application_888548627,2,25,2740c7f03cebe248ea22a0e1c1dc0b606024f19a7ea456df416034b2222c9221,0
682,9946,Application_949360290,1,47,35a34f2af43076faf7b3da6e25f9d5f06e3072c74615a5142b818b327ff01bb5,0
683,22603,Application_1739369075,1,63,ffd9bb90bc22b7cbb835a80fefa28b6a346a968bda0abfef690a03122cb8c210,0
684,24761,Application_1239627323,1,39,d53ea380031d3595febaa9b841c22dda278735bdfc4af9109f6dfad849b03049,0
685,8989,Application_284536211,1,56,3faa9b6fe2766a4f458d21ffc16082f0b7da2c34765628da093020c352852b8e,0
686,12578,Application_1107381178,2,35,cc15916ca21ec6799f2a83f29d45c263ebd033c07c85cefad9a45c770626adc2,0
687,17994,Application_206120401,1,48,c2e504be69a7aa4facca262d0f287d4888523dca10640365ac97c90503037507,0
688,14821,Application_999993467,1,37,2e03485248be613e49cb290b00ba3afea94fdbf054bf6c480b9a2f0f303cd444,0
689,2662,Application_2107908034,1,62,5d3a699ce527e308e761540d3d38baf0b7e5787b21359c59f0205e0dd1b4e8b6,0
690,11066,Application_900021559,2,36,a65531ecca74df5212265cc85e0b29a3d160fa6800e36bfbf87505071b0e3516,0
691,28865,Application_1518842217,2,41,562317be8d3bb62735e745f821c98ffecf890ab0e012f2bd15cdd7fdc36b22f6,0
692,16946,Application_1866512161,1,59,99a88ba4c25fc59f5c92450f416ac549c0b22424c4025a5d65f717cee0fa0cd6,0
693,4920,Application_1339294789,1,54,c7986d2fd40e629ce30d9592a8fb95dd79460db1ece50b413d76fc90c4e9a680,0
694,7078,Application_1205005068,1,33,d8a65be7a04f2d78cc3989f17e14d2aaac2371ac4b1f4f4d4c4b02bf5e587ee3,0
695,885,Application_842478362,4,37,b7b4522743b2446370bb7cd3bb4667a119d6e291b72a034a6c1befbfa6ce3e06,0
696,21761,Application_585993956,1,28,a5754c3035257ba7d791c6f0d1b876c23f43d7c61ea3db6c73aebf4d24022878,0
697,12568,Application_1014808270,1,66,d89500eab57542b780a6ae2fa42b217b378599354a787711ceedde11edf7bae9,0
698,31,Application_2012588584,1,50,023ada2d0679aa96c21c4f4ec22a3ae8bb7f5ea7aea3665f11d1b1d35946e3a6,0
699,15076,Application_2017724694,1,47,49cac32300740e21eada81134b69397e9ae3ff3c23255a757c871a67a6c0b123,0
700,29779,Application_280797942,1,37,ccad0606d7d6761cd04337f33d7a530a724944a529e1cda002fb65ae06d1d2d6,0
701,25512,Application_2029271670,1,44,f1c71c8dc8f7602f437ea287929dd4535b80db83f1dc8608deb389229fe6d61c,0
702,15713,Application_592840232,1,68,483b89977629cd71fa8ae732bd4b107b9f802871e5b303ef2df4d5b56e99d2d2,0
703,20932,Application_2072188464,1,77,d0f3e4cb453c0f2d9b93c6fa19a3840ed50ea91151c6e497b2688981f3a92413,0
704,22223,Application_1151703611,1,48,77cb9112224954c432f141fbb4fa666ab23cee71868dc387cf046d435bfe1b66,0
705,30337,Application_805043529,1,81,e7c6146d4f78924a372539c33379a535c689f4d5d75d1d8a45fda66b4eab4702,0
706,23122,Application_90587051,1,49,d2fce2451d0bcb8a12a195b0cb5df634b5d4746d21cdfeb6afd434f7e2c05420,0
707,22932,Application_1709553007,1,55,da7d1f3b1b18d01ac8a141db605fc0767a02508d52aea1729bd5d3560e66d2bb,0
708,20301,Application_439205989,1,54,8115337326310763ef3522c5f5260ec5bceab74b92480a8d74cc41f84a13f9c9,0
709,5138,Application_1411379682,1,51,f88deba5a7fdc964410c11a21e4e094f502bda0e350fac2395a89397d19f99be,0
710,10497,Application_131125706,1,43,423ca7aec165d7390d8f73c7d9b9dadd2603b8dcacbcf29883daa8da850f79cd,0
711,12428,Application_1983370318,1,64,8b4a5933139e784d8fcefceba7d28bbead9797f4e874e79d47d988b9efbcbf47,0
712,1523,Application_717059171,1,35,93d066c68518667fb882017f576cc66087d15fe279e8fbec7035811101a8fc18,0
713,30679,Application_281817768,1,52,0d2e27aa194d6c06296b64465bbc6dd2cb93755b89f7f86eaa7bed7c999281e7,0
714,20083,Application_598384246,1,40,a530d35dd533013acba4d023c0e3eabdb480c5fd022b5e29a08015dab176a719,0
715,29596,Application_723918543,1,28,a71f43ef37ff352d049cb4cef6de1efb395f5fc523df01d93e84376243954467,0
716,9494,Application_1823559768,1,33,0888868ecd3b41a85b295245a15ab2645ee892d255d9eae0efb59c668311e529,0
717,18590,Application_1107550876,1,47,347877c468b9497f2f8707ab8f5fb3c0aeb69479af09cf7a93311f391f1b427d,0
718,9000,Application_2102734993,1,55,dfce380df878a2f9cfe060147dc17fb52ee5f10767107ce390dbfc66d588829a,0
719,27021,Application_1953648569,1,50,8321c7d8ce35972f682c78bd8cd8b734a8c9ab1ecf9b3f5e744e5c1f3cfd3b53,0
720,2930,Application_1460888303,5,24,838b61ee5134b9b8d1d6442acf53ea33182b505c24bebdecba5452b07d185c4d,0
721,22233,Application_1223346952,1,43,e781bab1a082ee1d081656d08e1c9afdc8c26cc43a01592a37fa8f77c633e523,0
722,28877,Application_189410230,1,69,b1f4b3ea5ee61b94f8005740c42596285d3c1d0851d8f9e6ba433874cf7324d3,0
723,8535,Application_709437606,1,65,40ba11d88eb4feadb2e0c908bc8c2063182ad2370e7bc3639c4a7f23375f33b5,0
724,14690,Application_2116081318,1,20,b3b83aa84f5d889e4a12342d16fc535f7e0a76d402e3903450c1c65b1537f38c,0
725,8854,Application_1115931571,1,83,b6a79e85f49b0033dbe524a41aa518ca898c4a1e5b56b1c777e4bcfd2453c893,0
726,20160,Application_347235748,2,37,4dbc3e4ff2291731fce74e19a3a44724d4ff84a7801dfa43a99fbf07133dcc31,0
727,11729,Application_2113657853,5,34,e37269110bfc8d2510926abab20c01f7cebccd3ee7e2275a0ceb679a7c2f94f1,0
728,9371,Application_215182354,3,34,ba391727b88eb60136bba908cfe6531851f08f4d69268fbfcb87963b43fff456,0
729,11568,Application_378877992,1,31,0f3b1c189fb01b1bad64e63da84b495d90e2ecef1456777792e1c310f008f546,0
730,21294,Application_762451505,3,23,8b3a974262ba24c420a6164483f5dcf29d071f7b1dd123713f4e7113e3557a1d,0
731,8386,Application_1541539359,1,54,eb9975d4fb3945b74fac807fb047be1f2bf79a11491a8affb07a1487e09d04c0,0
732,16233,Application_1981885050,1,58,d061488bad2affb03cc5e1ff8879a5888f3d86b982f2ee706f35d03425679e12,0
733,3014,Application_1225343300,1,67,ff936f8d3fbe177e0c228a181062f5895bec0224dcb7c513e75d5fd33f4841a0,0
734,4982,Application_1138098319,1,37,af10f1444cb5b784e86201b82bdb6a2ebb5c0a607d8ebfcecfb9ed678e25ed44,0
735,12086,Application_1784944853,1,62,385dd2a956ecf8c3b3c522103c725febfa313c01ceff3df58662d2f8d2f65f74,0
736,20104,Application_1394170097,1,46,493d2ec2204a9875f8e5d750c96b113c5c5069bfebb65e47e1cb493d83496377,0
737,30338,Application_1974968061,1,57,4c4a9372568a1769aa51ba8009617777edb5e2d3643a6d4fe24b6c60b7257388,0
738,10886,Application_840426240,2,41,c10277c2b23999074ccfcc2be9efe461217c9777e6deec8f437e550a6fd2c50b,0
739,20567,Application_1621523623,1,32,73f5d510db447f3b552c7626b6d38e09e674c2644985bea4792fc6ab2394a240,0
740,23336,Application_1996834612,1,42,c356ee11b7f12b916355e256c27332fd0cc1fcea11dd5b6839a560c0fa560b35,0
741,28979,Application_1187942887,1,78,6c58eb616d77a0cae5343e2ad4dde0d12e8b0ab4d1156b0ccaf93449bffdabf8,0
742,4419,Application_1781705604,1,61,1ccdb9594f3056831f628bc8d2470a6f7fdc8225f216b9ae240a6a34b7b040ca,0
743,18315,Application_1525849944,1,89,e6a27c64f8a1a807666c86398d4ac72cf7fb20f1384066e6e704e02a2afb22ab,0
744,16708,Application_385192314,1,49,656e0345ded9307877e48ae4c0f2c3b04c64bdb3fba52ea6cafcb96793730034,0
745,8552,Application_586220850,2,48,131ec8aaddedc3d7ee2f7b0b6950c7ca9bc15344dff165fe2aa93d1fd589173a,0
746,11664,Application_654342614,1,49,848acb69df37fcef096791bf53a38a19115fbea8c4c58ce579003504c91eb830,0
747,16016,Application_1339897527,1,48,ce03cc98af6a71cc1e626682047b26c23c630962723621e9b152f3728058eae7,0
748,26518,Application_888343256,1,33,3d21a6602fa8157fdafe37905ea8d8d7f1fe065f6655a1fd4d47960172a1f446,0
749,7,Application_1266995739,1,51,20f35b89f6e0180b0b49c90a7261f48a4794bd8f280cb7af102929768f3872fa,0
750,8652,Application_656995606,1,36,4bd99814d8560f138006ab0df62269a28d49d960250ce0f63a29b6708794aa68,0
751,8080,Application_879782268,1,26,b0844c81afeb76e8779bc07d5a0b0fcf2f111384672427fe37857bc5cbae93d4,0
752,5529,Application_1238932261,1,46,0da15199a6ee03d40fb9408c5bdb6174b810740954d4e3a736889f8c019f3d0c,0
753,12389,Application_1072909195,1,59,bb00660ae9585a3c7c3310d849ed273aed18c7f4990114c08c4587340f0773e4,0
754,24741,Application_714378768,1,35,e88dd053f58901e78f5f8ff1b392e110fe6929b29982f2752cb94e4293538a33,0
755,17072,Application_1747462957,1,71,ca002a48d61daad83f48f6e044df06699315dffe8bd2f49dffdc5539b17c0a6b,0
756,18009,Application_871919055,1,44,02c8eab37409904aafb3b5143c3a8f4b002a74976c818ac9957d0b54ea18a4ed,0
757,19758,Application_1220926209,1,64,a31cbbb4ece9a60b0909d6122f6bc43bdd14824df816a37ddc249f0c8f4898fa,0
758,9253,Application_1430096497,1,51,c28228a124bcc26c126eb2818eb1bb8ccc54ac26af50b2e8e3a93c984a063b3a,0
759,13517,Application_1797187489,1,80,bf4f619f08edf962e83cfa23bb1ca93f6dd7c9a2026b9e3c61a455e3f4420516,0
760,12771,Application_1686100974,1,36,f6f8f1753e980ddda1bc696d9de72eaa483a95b2db63e8014954708bcbb75452,0
761,12780,Application_386274528,5,38,8c6ed28adf50f5bdaf8942658b71e1a35d4badf473dcd58b098c07c7641322aa,0
762,20501,Application_560224082,1,43,7ff69b28a5d00000da3e7580ccefc369f36b252e238ce415237c46659a20e88c,0
763,5676,Application_983471579,1,31,817e34d56e74e6b4d16dd68bc7fb2eb2dbfd38479d00a33b9251adc615257718,0
764,14814,Application_905377894,2,50,1efe42b0cc5cd5f24578b385b71d248a207da615d47555d24c69734ce14e7ca6,0
765,13778,Application_83237332,2,42,da9e172804bc6f3f5b44bddea048c9eef5bcbd4c926dc263e972405d260ac873,0
766,25059,Application_963485644,1,42,255b395140f4a21ea25190d9ee087b18f2765db3adf6ab9aad85142b32e6ae47,0
767,28916,Application_535108628,1,40,d9ef2feffbea3f6423cddfe02f55f89f42a2850cea9794599fd6154c98149c76,0
768,31075,Application_299430656,1,37,d28720a6ad1102f9c4a9adf5f3d926fb0642774ad650402cc8dbffdfaffcca33,0
769,25144,Application_1357377502,1,37,ccbda480892c9e5237fd264269150d72cd0363283164b6bbe77e087d13c2dc8b,0
770,22897,Application_1125858300,2,53,109011c5732f19f64f744fa8e164a8b983b44fe943f06e31e7fe1fd70431f113,0
771,4292,Application_100034150,1,55,6ef986ece40f02a72205befc87918cc32e0b43fe8df3df4c4dc4dad64f7ec3ab,0
772,19896,Application_1215293683,1,39,a2963228919e65712fc2aaa290ff124246d9c15bb651394be1ccf01341682ae1,0
773,1872,Application_1022701559,1,36,b0d1576a570a5e56ad927adb6eaeb4d98d6e039533b508011ba3036bcbd953df,0
774,7978,Application_1103861368,1,76,2e1fc17758caa3892d5b5369498c59b3a885c42e3a9abd182dbe414abf17eb29,0
775,14940,Application_180324511,1,35,b7f25fdfd2a07c459348a40faf731f30112c4501b830f492e315495589495199,0
776,20075,Application_1399913342,1,26,2aaf2376a0396068a450c6b62e16741510a4f03b821c43cbe5df616807455753,0
777,18973,Application_444439696,1,28,4441ccca8e5ef1bcbe44e4b85dce339131afddc42f500216b7ce0618f2443981,0
778,18469,Application_1879538696,2,30,1d546707d0280fa4e36b0c5e225ee8d3050c6fa740bbe0ea8715b6bf3709598d,0
779,9648,Application_782887729,5,37,380f135a658127ccc670357edb07b9ab76e6b2643fdd813216f695fc758321ab,0
780,2090,Application_551059309,1,43,fa32f5f9dc66af4e7d40460e1a45aa700039cb6b7b4dbe09f1a8b381d56da1cf,0
781,25960,Application_1594317140,1,33,3179c587b1d5b97e65cac17983753662101080f86f7a63573c29844f7159bb54,0
782,30792,Application_123758220,1,84,13c126207dd6fed915f1ef741d58c4a0a363276402b641db28819950d074c6d3,0
783,23442,Application_1065574295,1,52,9fd8accf737d9c5f12c7017e521b126b2d80891f7c251b60e8e44c4aa58b3137,0
784,6426,Application_417673245,2,33,cfdacac35d900ecfa6f70e51834fb9db0de84618c03e2c93c43ad7f456cca85b,0
785,20378,Application_818988550,1,40,fc72e22c4fbfe79cc6b1e618b4f399ad1fc8a8839c3d593a7d1a80b5cb0dae1b,0
786,8884,Application_259138296,1,58,a5f55d64f39c90c78d5687d25a1465cbf266173fe93e7ada0a76ce318b6ac62b,0
787,6085,Application_727422444,1,45,47bf590a121185732a4bfd6d697eca18874a631d85b377139aa8ef8cf376ca55,0
788,25516,Application_2047886665,1,51,103ba7971edd478fac5f482c6d6c94fc3a91bd2139086e0725a906b61425845c,0
789,5197,Application_1837402244,1,28,9ce25c8211a95744726b145dbde45974e40f7911a22289e503050d20e6358805,0
790,3610,Application_711527003,1,38,6d0ef9bed3270f1296fe99640eb1999d929ea5e18426e72404dd33c651f2fa2e,0
791,466,Application_669100042,1,51,2eed133c3bc3aed5c16c4e21b0c72b705d808a521f750cd3a79ba5118099515e,0
792,933,Application_112781124,1,51,1e34d313d87f028c8a6f9a3ec9ac92d97feef9ea6480b492eae002eacac774e3,0
793,6743,Application_684944068,1,37,bb3892da13ff7a8d0baaee9e34aec131391a787954e1b68085da9fbf31014305,0
794,13831,Application_76253247,1,35,09e4d7ad0f525b318421ac9267496deb9497c54f081c43cc424fe7acadc4de98,0
795,18188,Application_2014680207,1,34,7bce260ab0b06b364ced5ef4197c088501c12794e5f15a3b283ce04fee456464,0
796,27076,Application_1313489992,1,44,03dcad5a685a539026b57cb464232aacf0e8815a6f39428357611264920d60f0,0
797,24075,Application_1597023499,1,52,bcd454324a5e1814297be3a900793fc0356188e033c00a4e4f6e51431265daff,0
798,1600,Application_1649230612,21,29,19afde2dac9f95be42edd45d5a35590c3bc05ad8273bf75dfce59efa910e60d6,0
799,13212,Application_156712942,1,55,9db65754f9b01fd6527ce2e04bb770ec1c59afac2feee2de84510da39df81ed8,0
800,11906,Application_1023172078,1,27,977f3b6af03750a171d430605ee857a39a4c90a9ae38a90080311cac21649bef,0
801,28393,Application_373749624,1,74,f826355b8eb8965ac273c92de2682437455db56d39a273cfd1f75a163df9c954,0
802,18838,Application_822332970,1,84,ded554a1a077238fe2abcfae3fc3d1a2fea9e655ead579ef49d77cfa2e0b660e,0
803,16913,Application_1875855435,1,48,0af8b8173d26b385025f89929a043da1ebcf211b3775f5cbb498d998d13b00a0,0
804,5062,Application_20502706,5,24,e371cedf49e83120033feb1d28f4382a74a173fa4d88c68a7a56be45c02cbe4a,0
805,22173,Application_1400293382,1,44,ae4f3ce5f131184f634da5b4d765785932f429625ca06ccdf8a524aca42be4b9,0
806,21264,Application_2136464858,1,50,8e17780f4db0df180790b81e974730a488f57ce6f60359defb80ee2ee6b09770,0
807,11027,Application_161175780,3,28,4f9858c22320cce87545e96ff333a77e135931d8d486ac4d14989ac2f6c32bf9,0
808,14375,Application_942482297,1,25,b3bac0911d901bd287e46d56ae0b2c10a56ff7b62ef4ab2ecafde6b15e8ae577,0
809,11499,Application_997702297,1,39,0ce58f2fd6bbf7bd7624ecfe6778c779945426b7e637e01b89e621ffb465f0c9,0
810,6710,Application_281233449,1,46,493bc10bda75eeb8fbd7b7fbea42244c23b2828dbc6b9a745050f59d1b44c44c,0
811,3618,Application_1999947809,1,35,2201a7aea2a319199f3f03534cfeadc2f5f7d14a3e7f433e96fbabfabb97fa6d,0
812,19799,Application_1606801839,1,55,2ff12b783b883f07b4f7857f272c14109851592f6a7d89ac4de148dc0f8440e1,0
813,20961,Application_1969647067,1,75,cc5a2c557152338b4e9ad139489eebded619565ef174af2b8d0ecdf726f8e279,0
814,100,Application_268676496,1,48,eb48b8f7b3f85bc44b7ae7a5d80cd8c454ffc2f0e9964a17869e433bb516ba24,0
815,28652,Application_1044938448,1,38,85a37237144151944a345faaae4b73ed6ec13a35559009209f53becd269a7b3a,0
816,23436,Application_625857025,1,33,c3b2d4529a177cd52560b9def1849ebbc8cf4994c05ae7c89c9f36b4d8e26f34,0
817,27467,Application_1797276682,1,47,eddf178e8cfbf4df4c06c5de4cf98248a221a6ee8f119f99fad97aac64a6f147,0
818,24128,Application_2059632280,2,36,da3c4910e4c19ac17199eeb0ce486397a8dbdb6faec47d1b0ee21312570141de,0
819,2409,Application_40217413,1,58,97132c64b5a7af78371a57d5b24c7ee65e34b3f7da6623162996c9a99614f77a,0
820,24446,Application_407461155,1,45,fd7419fb09abddfc05efd074a278fed4ab7ad2f8d969e7dc4e416d9f4ba81042,0
821,12240,Application_463742835,1,69,1ac929ae88edb0ccd502e6d1b57316513ec501618474c2a2c87b5fc32d44c572,0
822,5870,Application_130143551,1,45,c9f5328809f34f889b960888167218290f3967624f870213fa9c46108763a8c8,0
823,4475,Application_2137234048,1,30,d507d9212dacb2356c80bb160c5338544a14e27eda8de58cac5357b39097d4e6,0
824,25435,Application_2056174200,1,53,1a82a0382bd5c62e62ce978f4134f8f1848a9c6260fdce99d838b23ffd571959,0
825,31001,Application_403050246,1,42,961a64c219dfd366cbd3e4f2be124f26a02cc4827f33667104601596620e4fba,0
826,21248,Application_103779859,1,29,7acd1ca2b147cc56e1a9e28eb62200ebed035eb18161acb50381e0fa2cb6e6b8,0
827,15010,Application_1036829662,1,67,550e55df3ba50c0c93b161a8ccbde0df26a0bf1cc3f948add33f4cd0fde5ed72,0
828,13502,Application_535600946,1,43,696b1b8614ed70116587424f842f29c2db6bedf601aebf05254662041038cef6,0
829,1037,Application_32948449,1,52,c3a6460c3b535dfc59a1234e589d0f952612570a30178be960dbf6684e5ea9b0,0
830,16336,Application_45194543,1,66,daa0c8dbac1443c7557d5d0f6ecfc601d7ad1553efe20d7089cce96b771e0808,0
831,6880,Application_232032104,3,30,1f8ff0e3844ecf3d8081be88f4e32dcfdff77306bd60a6dc62fc4e934f8eb1dc,0
832,29481,Application_1272241720,1,42,5d3c2528bc4f4ceed623b78a38d8c4666958c1cfcc8779022cc2f1e39e24b7a0,0
833,27031,Application_1961369857,2,61,6e06541a088cea588e62033c9c36b6883862cfe4f517fcabaf5103a94eab9d39,0
834,2832,Application_1059902505,1,85,dd3f68720450bb73a28794acf41b7729f6799b6ca0282ae1494a912a405a0721,0
835,13247,Application_1416056330,1,46,55567cd0f689a68769225e704ab4cb7b0e5cc586ccd605dcd206a1a6110bbb6d,0
836,3184,Application_362700369,1,38,ecf3d962a4163c5b694192755a27774330dcb35f697acc7f1d1ac056f59fa6ba,0
837,25325,Application_1416635588,1,30,26f57b45ec20f3a2868542587ebf8048b2b24cd9f9562f8fbd5ee574a1d7c731,0
838,13504,Application_914375771,1,57,72d9ea4c9a0e03f20ccc8629753afc943f3b808e2340b415f8288c9a833fe761,0
839,20189,Application_1492898109,1,31,a284f785a06bc42f0053d99a82852c9189bb88c3418976b61c8ce00684593c49,0
840,15444,Application_1467406201,1,44,fccc6267bde6ebe08bef5cd6da2c549d6b9d62b4cf6c66af6d272f65d5e6d7c6,0
841,16380,Application_371936902,1,71,2c15e27a4804a4b4e7a94e6000b2843aa8f456c7f5d47f49f00e72af45eb74ec,0
842,17588,Application_2061495461,4,41,55f35c2586b74864d8426f041637791033bee5dd69034c7b13bbdcef7ea41008,0
843,9094,Application_1890584729,1,49,2193f031f35cc734d44c888de112931e805da8d3220a422fd63c828319052c7a,0
844,30723,Application_91404010,1,76,bc8f4e791d268056275c68dad5393749b8bd77a64280cf19b79f4bbb3d45fc18,0
845,28605,Application_254178417,1,51,9ff94c6fdf666cf6f5f59a4c3bc181a476e9e38aaeadaf3263fd5129da629dda,0
846,12797,Application_275320147,2,34,1e8191faa809e70219822f532d23b64c11295322f71049bbeadbfa33171b223b,0
847,18224,Application_1223849909,1,58,d86eedfe29c3a7cab5bb9901a73555cd983617543e0c96c90ddaf3d19f2872a3,0
848,25833,Application_604648984,1,40,4d2733af67d2da77797bbdbd04f439f988937ba718e7fcd121b59e6b9aef4a33,0
849,22218,Application_634640665,1,43,92e1633e42d232afb16c34e95ff840c3542171775bbeefc737d248aa9d7f75fe,0
850,28624,Application_622978094,1,50,77c1ff3f25a61b9bfb43e878234640eaa2e95e4793102b621d04539a615be019,0
851,14632,Application_2108766464,1,50,2c10115baccdd8597a1937c856dd5a8459212c291e398c84da9465b44790137c,0
852,12288,Application_1465077771,1,56,9f65d9e3658763d80fb6bd7e829070901741e9adb289d4ee5133ed39412afd3e,0
853,26424,Application_1612709587,1,39,c4a66a4d24bc8bd592ce94f2412a1f0dcacb057dff943b7eb2f9e0263953ebe0,0
854,29104,Application_1736189273,1,73,9dedf26317fa2e6847c01d4cba6e80ab2eff38fea58f1c12f14f3a762c3f0fad,0
855,16015,Application_1201885222,1,35,14b841d2c1fdb45f40a1bf8789d3dac329127140c83029f90600b15f2e3c66e7,0
856,12895,Application_1710992907,1,52,2839d0010b418041226eb86db4aa9cc5a0d40e1c310aae8dd25349a1e63d6e4f,0
857,28798,Application_1495588845,1,49,d73ee3b4027c94143f6cd7c5e333189f92a01c91b15b579bdb7399efdca81017,0
858,3972,Application_689174769,2,36,be5b770a0913114cf775d11a44e75a8d7ebdcb68ef94b00b929ceed818ab9ef7,0
859,23184,Application_1709214037,1,37,224e8f452fa888de9a9d73079b31fe1487639594782ac7b04fd982bc970dd153,0
860,27514,Application_99210081,1,69,54e594119e005eb7b7c55ee380e13114c1c98e8020ed90db4ffb1d588e47df00,0
861,13820,Application_869697161,1,43,49ad45ead9b65e54a071e7b052529ef0106e7ddc6480833703d787abcf68d36e,0
862,13036,Application_2002505427,1,42,6113bd00ef942aa41399850059b61549cf9b3da303e51ce63e178a6fe3a27c80,0
863,7209,Application_1282162851,1,42,0de061e5e836c21a26373703a4707d53fd336adf6205cca796e73682e6cb4562,0
864,23460,Application_986494814,1,58,105e00cf956ff4a1cbcde8bedae608ead6841b0bd98ba297a69d2f6d61bb7300,0
865,6819,Application_898423994,4,42,7030805a014800134e65012afa95912c8e85f886c7c25ce0bd96408a1284a7e0,0
866,26740,Application_1560705000,1,30,9b76d45223892299f94e6b24cdbce35b782eedea8150115a91f57086aa64de70,0
867,19164,Application_896328675,1,70,cf3d18cabaa201dfed4d481936eb376bc5c1e7ca2c9dc74c2cbae0dbbf870084,0
868,7768,Application_1390103774,1,59,3540aef9f50fa4722d389255b21ea6270350cf6597273d99da639f13425e4eca,0
869,24408,Application_1175285346,1,54,8a24db3af92ab9cd57d9832534f494934a0ee2bff1a8c8080c9e1e2739e64de2,0
870,15114,Application_214938001,1,39,480cfcb94a71ab2ad34fed18766ebb5eaecc7a0893024e4c52bc390c7e9e52c2,0
871,14106,Application_1083551978,1,42,17a99216c134a806149c3d345043ec9a6ec7245f5d470a592ce8cba8282424ff,0
872,18747,Application_1377652053,1,31,1ee3f9c6e690d0d60b548e65b6b314e7bfb517fcb175267b7ebc8c2b8742ce8d,0
873,6565,Application_1905641443,1,71,2e68a0921373c67e55b2e0849e543186eb18795d55e26805e0a4739f5f6adda6,0
874,7696,Application_986570206,2,59,af11760e7e080138614de559ad0df1de8ed7ebfd1f780fc9a1a5db5068f34c1a,0
875,12692,Application_1710790959,1,52,3791fdba2db758802f578b19c798f153f887e9526d87eb6c09bf30f3f9682695,0
876,1698,Application_248922690,1,38,bcbb3987617245cb28821e3960ced3c6cb9f5f064dfc4b8d415f63b406ac5142,0
877,21960,Application_774518756,1,67,82e5b03600e5eaf7be20fbe647fca0f176f81e6235e61b38419c940906926a80,0
878,8037,Application_890690489,1,34,85ba3ca8651e8a3f17425bcebf0a0dbb096ccd58fb5b49cac3fe40bb0787ab88,0
879,6412,Application_563383361,1,35,f9562e7545de626837b77d6b58b2eb0870ba31a9b1f2023d1a87a70df3c14d39,0
880,7611,Application_1309291557,3,38,ab215e7d2c8f3a641aaee04a85c5d00d600b1deeb2c28c5f357898f66fbfbad8,0
881,9664,Application_1690164043,1,40,1fa79e26bbdb914c9d6d21d23559cef0fae2d2963b1c7af55f1a5e0ee08110fa,0
882,9173,Application_1740336453,1,46,fe76a2c23c01fc68b2355d990e42e82675f9b639a8d34ecea28dbf1e6ba0f6fd,0
883,28670,Application_1120157210,1,83,075e6c6bc8aad55f4af17676d6cb3fdafe385a4854e5e61d2172533055c9b7f5,0
884,15749,Application_1802608036,1,51,cf9975d68aeaa1fcc4438681ad757e9b6ae631a5732f9abd527364e5c052134f,0
885,1772,Application_188816688,1,40,93577c054aa7c1ab7f7d15ce838cd04e377b6aa9e6163c5723fe5ba063486459,0
886,3334,Application_508356144,1,35,29867554fb7255f99e250440b0ec64e622e5fe29859a347a247a57dddb637491,0
887,3722,Application_1257815724,1,37,92011dbb6799dfc4ee5b0e110eab21d70b489c71b051bc84cacac73458eb471c,0
888,6305,Application_2131402595,1,80,911db423a78a3684e68d5a19063dde1f322f06bcfc3a121b4dc86834dcd469ed,0
889,10999,Application_1133030829,1,92,404ae43cc7c0f0c31bc464d05be8b447ecb39405cb3dd9c9e7e3b0882197662c,0
890,21169,Application_985917358,1,48,71ea6f7fd07e60525129491d5b38b83d252ae1a166cec88ccb62eb1700000b3c,0
891,3781,Application_770788144,1,66,37b132dce1c41fc8c8899f72e76b08b17defacef827da013c40845421ee6c9ee,0
892,21661,Application_2024229345,1,17,247a6db0c72f9acdb1c8f06aa51e831ac4a8b3dc33f7622cbd7c9087ff0842d2,0
893,5684,Application_438379970,1,62,4d118be8100fd3e0200eb98e73930a56d6c9a709f7911207d1aebd44d2d3d4f8,0
894,1391,Application_1893449548,1,88,7cca6a04a3a88190d8509794b97cc3fdc58f87f6033b4b329b118d628486d149,0
895,11926,Application_995868026,1,38,89dd469c2e66b615a68e7d9ab461b268663af146a767d4a6f7f1a6e3cf91a08a,0
896,11709,Application_1817442788,1,76,d1aea0e19100dfd1246e21d23853bca5d1505a4800ef8e22218d948dca92beb5,0
897,9520,Application_1894036309,3,34,426230c12acc71f86b293884a26a62d4b39d7add030bd2cbc6d0b7385fbe6cfb,0
898,15829,Application_1669332371,1,30,b500efa454a8d5e02d90629d7192b29623761d33773c16b1fd76664d81cc3231,0
899,13546,Application_1080076277,1,53,a0ebfd2919545d29472617871f3f1603a39bf6c0f533c049466da676aa1049cb,0
900,11956,Application_840962107,1,78,e6eb57763c42f27a936922ab5b7c792d766ec26c527e84f3188ddb5a9f0c3505,0
901,1338,Application_1550524830,11,31,11ca8dd05b772c709f4594e50e86769d5a266f482c62905889f09d0eeab9e8eb,0
902,5421,Application_1894510820,1,51,517fc1a280d24149dfe527b88e9c3e4ece10e2c24d90e79fa0751d6f1769d102,0
903,26497,Application_309095903,1,43,0edd7aebe7165ce5a35ed0c2e3f4c4647c394cbc5629ddbae16b92ffb9ad2003,0
904,12079,Application_1429560725,1,49,847f24a224ee2a36f90d8e972ac324894b61e6769f32839e01e3c1b816262f6e,0
905,11197,Application_2146549572,1,56,cf1021716bda2cf3038b183cf5a77630be3af837afc79282790b7429ef4d49a8,0
906,29042,Application_1921969224,1,43,43c8725d519f8d2f0684845ca4552565d90180a0357850229e60670f241620a9,0
907,24119,Application_1403759473,1,42,f83a57efd3866207a0cf42a25eba942737bf5e4819df6f6cf0abeaba269d9b79,0
